0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Down,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,Wet,Neutral,Clear,PC,Clear,Clear,Weak,Strong,Westerly,Strong,None,Weak,Some,LittleChange,LittleChange,Neutral,Increasing,SIG,Aug20_Sep15,E,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Strong,Slight,E,XNIL,SIG,SIG,HighEvrywher,Steep,Average,ModerateOrLe,OtherRapid,MoistMDryL,None,LittleChange,None,SWQuad,LVorOther,LV
Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Wet,Wet,Wet,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,None,Strong,Some,DecCapIncIns,Decreasing,Negative,LittleChange,SIG,May15_Jun14,J,CThruK,Stifling,Average,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,Average,Average,GJ,None,Weak,Moderate,J,SIG,SIG,SIG,LowAtStation,ModerateOrLe,Dry,Steep,NoMajor,Other,DryLine,LittleChange,None,LV,LVorOther,LV
StrongUp,Neutral,WeakUp,StrongUp,StrongUp,Neutral,Wet,Neutral,Neutral,PC,PC,PC,Cloudy,Strong,Strong,DCVZFavor,Strong,Weak,Strong,Marked,DecCapIncIns,Decreasing,WeakPos,Decreasing,SVR,Aug20_Sep15,J,CThruK,Stifling,MoreThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,Average,GJ,PartInhibit,Moderate,Moderate,J,SVR,SVR,SVR,LowMtsHighPl,Steep,Average,Steep,NoMajor,MoistMDryL,None,LittleChange,QStationary,LV,LVorOther,LongAnticyc
Neutral,WeakUp,Down,Down,Down,Dry,VeryWet,Dry,Dry,PC,PC,PC,Clear,None,None,DCVZFavor,None,None,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,May15_Jun14,B,AB,PartInhibit,LessThanAve,MoreThanAve,ABI,N5GtLIGt_8,Instability,Average,Average,B,PartInhibit,Weak,Slight,B,SVR,SVR,SVR,LowMtsHighPl,CloseToDryAd,Average,Steep,NoMajor,DryMMoistL,MovingFtorOt,PosToNeg,Other,NWQuad,Westerly,DenvCyclone
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,Clear,PC,Clear,Clear,None,Weak,DCVZFavor,None,None,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,May15_Jun14,I,CThruK,PartInhibit,LessThanAve,MoreThanAve,ABI,LILt_8,Stability,MoreUnstable,MoreUnstable,HI,None,Strong,Strong,I,SVR,SVR,SVR,LowMtsHighPl,ModerateOrLe,Dry,CloseToDryAd,MarkedUpper,DryMMoistL,MovingFtorOt,SigPositive,Moving,SWQuad,LVorOther,SEQuad
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Wet,Neutral,Neutral,Neutral,Cloudy,Cloudy,Cloudy,Cloudy,Weak,Weak,DCVZFavor,None,Weak,Strong,None,DecCapIncIns,Decreasing,Negative,Decreasing,SVR,May15_Jun14,F,CThruK,None,Average,LessThanAve,F,LIGt0,Neutral,LessUnstable,LessUnstable,ACEFK,None,Strong,Strong,F,XNIL,XNIL,SVR,HighEvrywher,ModerateOrLe,VeryMoist,Steep,NoMajor,Other,MovingFtorOt,SigNegative,Other,AllElse,LVorOther,LV
StrongUp,Down,Down,Down,Down,VeryWet,Dry,Wet,Wet,Clear,PC,Clear,Clear,Strong,Strong,DCVZFavor,Weak,None,None,Marked,IncCapDecIns,Increasing,Neutral,Decreasing,SIG,Aug11_Aug20,B,AB,Stifling,LessThanAve,Average,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,B,None,Moderate,Moderate,B,SVR,SVR,SVR,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,DenvCyclone,LittleChange,QStationary,LV,Westerly,DenvCyclone
Down,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Dry,Dry,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Weak,Marked,LittleChange,LittleChange,StrongPos,LittleChange,SIG,May15_Jun14,I,CThruK,Stifling,Average,Average,ABI,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,HI,PartInhibit,Weak,None,I,SIG,SIG,SIG,LowMtsHighPl,Steep,VeryMoist,Steep,OtherRapid,DryMMoistL,MovingFtorOt,NegToPos,QStationary,AllElse,LVorOther,E_NE
WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Wet,Neutral,Dry,Clear,PC,PC,Clear,None,Strong,Westerly,Weak,None,Weak,Marked,LittleChange,LittleChange,Neutral,Decreasing,SIG,May15_Jun14,C,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,LILt_8,Stability,Average,Average,ACEFK,None,Weak,Slight,C,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Dry,Steep,MarkedUpper,MoistMDryL,E_W_N,SigPositive,Other,AllElse,LVorOther,LV
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Dry,VeryWet,Wet,VeryWet,Clear,Clear,Clear,Clear,Weak,Strong,Other,None,Strong,Strong,None,LittleChange,LittleChange,Negative,Decreasing,SIG,Aug20_Sep15,J,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,GJ,PartInhibit,Strong,Strong,J,SIG,SIG,SIG,LowSHighN,Stable,Dry,ModerateOrLe,NoMajor,DryMMoistL,Other,NegToPos,Other,AllElse,LVorOther,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,PC,PC,PC,PC,Weak,Strong,Westerly,Strong,Strong,Strong,Some,LittleChange,LittleChange,StrongPos,LittleChange,XNIL,Aug11_Aug20,J,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,Average,GJ,None,Weak,Slight,J,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,NoMajor,DryMMoistL,DenvCyclone,LittleChange,None,LV,LVorOther,LV
Down,Neutral,Neutral,Down,Down,Dry,Wet,Neutral,Dry,PC,PC,PC,PC,None,None,Westerly,None,None,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,May15_Jun14,G,CThruK,PartInhibit,Average,Average,G,N1GtLIGt_4,Instability,Average,Average,GJ,None,Weak,Moderate,G,XNIL,XNIL,XNIL,LowAtStation,Steep,Dry,Steep,NoMajor,Other,None,NegToPos,None,NWQuad,Westerly,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Wet,Wet,Cloudy,PC,Cloudy,Cloudy,Strong,Strong,Other,Weak,None,None,Some,IncCapDecIns,Increasing,Neutral,Increasing,SVR,Aug20_Sep15,K,CThruK,PartInhibit,Average,MoreThanAve,K,N1GtLIGt_4,Stability,Average,Average,ACEFK,None,Strong,Strong,K,XNIL,XNIL,SVR,Other,Steep,Average,ModerateOrLe,StrongFront,DryMMoistL,MovingFtorOt,SigNegative,Moving,LV,LVorOther,LV
Down,Neutral,Down,Neutral,Neutral,Wet,Wet,Wet,VeryWet,PC,Cloudy,Cloudy,Cloudy,None,None,StrongWest,None,None,None,None,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Aug20_Sep15,E,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,Average,Average,ACEFK,PartInhibit,Weak,Moderate,E,SIG,SIG,SIG,LowAtStation,Steep,VeryMoist,ModerateOrLe,OtherRapid,MoistMDryL,None,LittleChange,None,SWQuad,Westerly,WidespdDnsl
StrongUp,Neutral,WeakUp,StrongUp,StrongUp,Neutral,Neutral,Neutral,Wet,PC,Clear,Clear,PC,None,Weak,StrongWest,None,Strong,Weak,Some,LittleChange,LittleChange,StrongPos,LittleChange,SIG,Jul2_Jul15,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Stability,Average,Average,B,None,Strong,Strong,B,SVR,SVR,SVR,HighEvrywher,ModerateOrLe,Average,CloseToDryAd,NoMajor,DryMMoistL,DenvCyclone,PosToNeg,Moving,NWQuad,LVorOther,DenvCyclone
Neutral,Down,Neutral,Down,Down,Wet,Neutral,Neutral,Dry,PC,Clear,PC,Clear,None,Weak,DCVZFavor,Weak,None,Weak,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug11_Aug20,J,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,None,Weak,Moderate,J,XNIL,XNIL,SIG,LowMtsHighPl,ModerateOrLe,Dry,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,PC,Cloudy,PC,Clear,None,Weak,Westerly,None,Weak,Weak,None,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Jun15_Jul1,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Moderate,Strong,J,SIG,SIG,SIG,LowNHighS,Stable,Average,ModerateOrLe,NoMajor,MoistMDryL,E_W_S,SigPositive,None,LV,LVorOther,LV
WeakUp,Neutral,WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,Wet,PC,PC,PC,PC,None,None,StrongWest,None,Strong,None,None,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Jun15_Jul1,D,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,Average,Average,D,Stifling,Moderate,Slight,D,SVR,SVR,SVR,LowSHighN,CloseToDryAd,Average,CloseToDryAd,MarkedUpper,Other,None,SigNegative,None,SWQuad,Westerly,WidespdDnsl
Neutral,Neutral,WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,Cloudy,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Weak,Marked,DecCapIncIns,Decreasing,Neutral,LittleChange,SIG,Aug20_Sep15,C,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,ACEFK,PartInhibit,Unfavorable,None,C,XNIL,XNIL,SIG,LowAtStation,Steep,VeryMoist,CloseToDryAd,MarkedUpper,MoistMDryL,E_W_N,SigNegative,Other,NWQuad,Westerly,WidespdDnsl
StrongUp,Neutral,Down,Neutral,Neutral,Wet,Dry,VeryWet,Wet,PC,Clear,Clear,Clear,None,Weak,StrongWest,Strong,Weak,Strong,Some,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Aug20_Sep15,K,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,K,N5GtLIGt_8,Stability,Average,Average,ACEFK,PartInhibit,Weak,None,K,XNIL,XNIL,SIG,HighEvrywher,Steep,VeryMoist,ModerateOrLe,StrongFront,DryMMoistL,None,SigPositive,Other,AllElse,Westerly,WidespdDnsl
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,VeryWet,VeryWet,PC,PC,PC,PC,Weak,Strong,Westerly,Strong,None,Weak,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Jun15_Jul1,I,CThruK,PartInhibit,LessThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,Average,Average,HI,None,Weak,Slight,I,XNIL,XNIL,SVR,LowSHighN,Steep,Average,ModerateOrLe,OtherRapid,DryMMoistL,E_W_S,PosToNeg,QStationary,SWQuad,Westerly,LV
StrongUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,Cloudy,Cloudy,PC,Weak,Weak,DCVZFavor,Weak,None,Weak,None,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Aug20_Sep15,H,CThruK,Stifling,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,Stifling,Weak,None,H,XNIL,XNIL,SIG,HighEvrywher,Stable,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,None,PosToNeg,Moving,AllElse,LVorOther,E_NE
Down,WeakUp,Down,Down,Down,Neutral,Neutral,Wet,Neutral,Clear,PC,Clear,Clear,Weak,Weak,Westerly,None,None,None,Some,IncCapDecIns,Increasing,Neutral,Increasing,SIG,May15_Jun14,I,CThruK,PartInhibit,Average,MoreThanAve,ABI,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,HI,None,Moderate,Moderate,I,SVR,SVR,SVR,LowSHighN,ModerateOrLe,Average,CloseToDryAd,NoMajor,DryMMoistL,MovingFtorOt,SigNegative,Moving,LV,Westerly,E_NE
Down,WeakUp,Down,Down,Down,VeryWet,Dry,Neutral,Neutral,Clear,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Strong,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug11_Aug20,A,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Neutral,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,A,SIG,SIG,SIG,Other,Stable,VeryMoist,CloseToDryAd,OtherRapid,DryMMoistL,DenvCyclone,SigNegative,Other,SWQuad,Westerly,SEQuad
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,VeryWet,Wet,VeryWet,VeryWet,PC,Clear,Clear,Cloudy,None,None,Other,None,None,None,None,LittleChange,LittleChange,StrongPos,Increasing,XNIL,Aug20_Sep15,B,AB,Stifling,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Instability,LessUnstable,Average,B,None,Moderate,Strong,B,SIG,SIG,SIG,LowMtsHighPl,Steep,Dry,CloseToDryAd,NoMajor,Other,E_W_S,LittleChange,Other,NWQuad,Westerly,DenvCyclone
StrongUp,Down,Neutral,WeakUp,WeakUp,Dry,Dry,Neutral,Neutral,Clear,PC,Clear,Clear,None,None,Other,None,Strong,Weak,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Aug20_Sep15,C,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Strong,Slight,C,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,Average,Steep,MarkedUpper,Other,E_W_N,SigPositive,None,LV,Westerly,LV
WeakUp,Down,Neutral,Down,Down,Neutral,Neutral,Neutral,Dry,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,Weak,Weak,None,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,May15_Jun14,C,CThruK,PartInhibit,LessThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Moderate,C,SIG,SIG,SIG,LowMtsHighPl,Steep,Average,Steep,NoMajor,MoistMDryL,E_W_N,SigPositive,None,NWQuad,LVorOther,WidespdDnsl
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Wet,Wet,Wet,VeryWet,Clear,Clear,Clear,Cloudy,Strong,Strong,DCVZFavor,Strong,Strong,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,Increasing,SIG,Jul16_Aug10,B,AB,None,LessThanAve,LessThanAve,ABI,LIGt0,Instability,Average,MoreUnstable,B,PartInhibit,Strong,Moderate,B,SIG,SIG,SIG,LowSHighN,Steep,Dry,ModerateOrLe,NoMajor,DryMMoistL,DenvCyclone,LittleChange,QStationary,LV,Westerly,DenvCyclone
Down,Down,Down,Down,Down,Wet,Neutral,Wet,Neutral,PC,Clear,Clear,Clear,Strong,Strong,Other,Strong,Weak,Strong,Some,LittleChange,LittleChange,Neutral,LittleChange,SIG,Aug20_Sep15,H,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,H,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,None,Weak,None,H,XNIL,XNIL,SIG,LowMtsHighPl,Stable,Average,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,NegToPos,None,AllElse,LVorOther,E_NE
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,Clear,PC,PC,Weak,Strong,StrongWest,Strong,None,Weak,Marked,DecCapIncIns,Decreasing,Neutral,LittleChange,SVR,May15_Jun14,G,CThruK,Stifling,Average,LessThanAve,G,LIGt0,Neutral,LessUnstable,LessUnstable,GJ,PartInhibit,Moderate,Moderate,G,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,None,SigPositive,None,LV,LVorOther,LongAnticyc
Down,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,PC,PC,Cloudy,Cloudy,Weak,Strong,Other,Weak,None,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,May15_Jun14,H,CThruK,PartInhibit,LessThanAve,Average,H,N1GtLIGt_4,Stability,Average,Average,HI,None,Unfavorable,Slight,H,XNIL,XNIL,SVR,LowMtsHighPl,ModerateOrLe,VeryMoist,CloseToDryAd,NoMajor,Other,E_W_S,SigNegative,Moving,NWQuad,LVorOther,E_NE
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Wet,Neutral,Neutral,Neutral,Cloudy,Clear,Cloudy,PC,None,Weak,Other,Weak,Weak,Weak,None,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Jun15_Jul1,J,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,LILt_8,Instability,MoreUnstable,MoreUnstable,GJ,Stifling,Moderate,Moderate,J,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Average,Steep,NoMajor,DryMMoistL,DryLine,LittleChange,QStationary,LV,LVorOther,LV
Down,WeakUp,Neutral,Down,Down,Dry,VeryWet,Neutral,Dry,Clear,Cloudy,Cloudy,PC,Weak,Strong,StrongWest,Strong,None,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,May15_Jun14,H,CThruK,None,Average,Average,H,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,HI,None,Unfavorable,None,H,XNIL,XNIL,SVR,HighEvrywher,Stable,Average,ModerateOrLe,MarkedUpper,Other,Other,PosToNeg,Moving,NWQuad,LVorOther,E_NE
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Wet,Neutral,Neutral,Neutral,PC,PC,Clear,Clear,None,Weak,DCVZFavor,Weak,Strong,Strong,None,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Jul2_Jul15,K,CThruK,PartInhibit,Average,LessThanAve,K,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Slight,K,XNIL,XNIL,XNIL,LowNHighS,Steep,Dry,ModerateOrLe,OtherRapid,MoistMDryL,E_W_N,SigPositive,Other,AllElse,LVorOther,WidespdDnsl
Down,Neutral,Down,Neutral,Neutral,Neutral,VeryWet,VeryWet,VeryWet,PC,PC,PC,PC,None,None,Other,None,Weak,Weak,None,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Aug20_Sep15,H,CThruK,None,LessThanAve,Average,H,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,PartInhibit,Weak,None,H,XNIL,XNIL,XNIL,Other,ModerateOrLe,Average,ModerateOrLe,NoMajor,DryMMoistL,Other,NegToPos,None,LV,LVorOther,E_NE
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Wet,VeryWet,VeryWet,VeryWet,Clear,PC,PC,Cloudy,None,None,DCVZFavor,None,Strong,Strong,None,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Jun15_Jul1,B,AB,Stifling,Average,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,PartInhibit,Moderate,Slight,B,SIG,SIG,SIG,LowNHighS,Stable,VeryMoist,CloseToDryAd,MarkedUpper,MoistMDryL,DenvCyclone,LittleChange,Other,AllElse,LVorOther,DenvCyclone
Neutral,Down,Neutral,Down,Down,Wet,VeryWet,VeryWet,Neutral,Clear,PC,PC,Cloudy,None,None,Other,None,Strong,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jul16_Aug10,C,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,Slight,C,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Dry,CloseToDryAd,NoMajor,Other,E_W_S,NegToPos,QStationary,NWQuad,Westerly,LongAnticyc
Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Neutral,Neutral,PC,PC,PC,PC,None,None,Other,None,None,None,None,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Jun15_Jul1,E,CThruK,None,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,Average,ACEFK,PartInhibit,Moderate,None,E,XNIL,XNIL,XNIL,LowMtsHighPl,CloseToDryAd,Dry,ModerateOrLe,OtherRapid,Other,DryLine,PosToNeg,None,SWQuad,LVorOther,WidespdDnsl
StrongUp,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,Dry,Clear,PC,Cloudy,Cloudy,None,None,Westerly,None,None,None,None,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Aug11_Aug20,D,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,Average,MoreUnstable,D,None,Moderate,Moderate,D,SIG,SIG,SIG,LowNHighS,Steep,Average,CloseToDryAd,MarkedUpper,MoistMDryL,DryLine,SigNegative,Other,AllElse,LVorOther,SEQuad
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,Clear,PC,Clear,Clear,Strong,Strong,Other,Weak,None,None,Some,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Jul2_Jul15,J,CThruK,PartInhibit,Average,LessThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,GJ,None,Moderate,Moderate,J,XNIL,XNIL,XNIL,LowMtsHighPl,ModerateOrLe,Average,Steep,NoMajor,MoistMDryL,None,LittleChange,None,LV,LVorOther,SEQuad
StrongUp,Down,Down,Down,Down,Neutral,Neutral,Wet,Wet,PC,PC,Cloudy,Cloudy,Weak,Weak,DCVZFavor,None,None,None,Some,LittleChange,LittleChange,StrongPos,Increasing,XNIL,May15_Jun14,H,CThruK,PartInhibit,Average,Average,H,N1GtLIGt_4,Stability,Average,MoreUnstable,HI,None,Weak,Slight,H,SIG,SIG,SIG,HighEvrywher,Stable,Average,ModerateOrLe,NoMajor,Other,MovingFtorOt,SigPositive,None,NWQuad,LVorOther,E_NE
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,Dry,Neutral,Neutral,Neutral,Clear,PC,PC,PC,Strong,Strong,Westerly,Strong,Weak,Weak,Marked,LittleChange,LittleChange,Negative,LittleChange,XNIL,Aug20_Sep15,C,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,Slight,C,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Average,Steep,NoMajor,MoistMDryL,E_W_S,SigPositive,QStationary,NWQuad,Westerly,LV
StrongUp,StronUp,WeakUp,StrongUp,StrongUp,Dry,Neutral,Neutral,Wet,Clear,PC,Clear,PC,Weak,Strong,StrongWest,Strong,Weak,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Increasing,SVR,May15_Jun14,E,CThruK,PartInhibit,Average,LessThanAve,CDEJ,LILt_8,Neutral,Average,Average,ACEFK,PartInhibit,Strong,Slight,E,XNIL,XNIL,SVR,LowAtStation,Steep,Dry,ModerateOrLe,NoMajor,MoistMDryL,E_W_S,LittleChange,None,SWQuad,LVorOther,LV
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Neutral,Wet,Wet,PC,PC,PC,PC,None,None,Other,None,Weak,None,None,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,May15_Jun14,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Slight,E,XNIL,SIG,SIG,LowMtsHighPl,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,None,SWQuad,LVorOther,LV
Down,Neutral,Down,Down,Down,Neutral,Neutral,Neutral,Dry,Clear,Clear,Clear,Clear,None,Strong,Other,None,None,None,None,LittleChange,LittleChange,Negative,Decreasing,SIG,May15_Jun14,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Strong,K,XNIL,XNIL,SIG,LowSHighN,Steep,Average,CloseToDryAd,MarkedUpper,Other,DryLine,SigPositive,QStationary,NWQuad,LVorOther,WidespdDnsl
WeakUp,Neutral,Neutral,Neutral,Neutral,VeryWet,VeryWet,VeryWet,Wet,Cloudy,PC,Cloudy,Cloudy,Weak,Weak,Westerly,Weak,None,None,None,IncCapDecIns,Increasing,Negative,Decreasing,SIG,May15_Jun14,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Instability,MoreUnstable,LessUnstable,ACEFK,PartInhibit,Strong,Strong,K,XNIL,XNIL,SIG,LowNHighS,Steep,Average,Steep,StrongFront,Other,MovingFtorOt,SigPositive,None,AllElse,Westerly,DenvCyclone
WeakUp,WeakUp,Down,Neutral,Neutral,VeryWet,Wet,Wet,Wet,PC,PC,Cloudy,PC,None,None,DCVZFavor,None,Weak,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,May15_Jun14,G,CThruK,PartInhibit,Average,MoreThanAve,G,LIGt0,Stability,LessUnstable,LessUnstable,GJ,None,Weak,Slight,G,SIG,SIG,SIG,LowEvrywhere,CloseToDryAd,Average,CloseToDryAd,NoMajor,Other,DryLine,LittleChange,Other,NWQuad,Westerly,WidespdDnsl
Neutral,Neutral,StrongUp,Neutral,Neutral,Neutral,Neutral,Dry,Dry,PC,PC,PC,Clear,Strong,Strong,DCVZFavor,Weak,Strong,Strong,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,May15_Jun14,A,AB,PartInhibit,LessThanAve,LessThanAve,ABI,LIGt0,Neutral,Average,Average,ACEFK,PartInhibit,Strong,Strong,A,SVR,SVR,SVR,HighEvrywher,ModerateOrLe,Average,Steep,MarkedUpper,DryMMoistL,DenvCyclone,PosToNeg,Other,SWQuad,Westerly,LV
StrongUp,Down,Neutral,WeakUp,WeakUp,Dry,Dry,Neutral,Neutral,PC,PC,PC,Cloudy,Weak,Strong,Other,Weak,None,Weak,Some,LittleChange,LittleChange,WeakPos,Increasing,SIG,Aug20_Sep15,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,Average,Average,B,PartInhibit,Unfavorable,None,B,SIG,SIG,SIG,HighEvrywher,Stable,Average,Steep,NoMajor,Other,DenvCyclone,PosToNeg,None,SWQuad,LVorOther,SEQuad
