0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
StrongUp,Down,Down,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,PC,PC,PC,Cloudy,Strong,Strong,Westerly,Strong,Weak,Weak,None,IncCapDecIns,Increasing,WeakPos,LittleChange,SIG,May15_Jun14,A,AB,PartInhibit,Average,MoreThanAve,ABI,N5GtLIGt_8,Instability,Average,Average,ACEFK,None,Weak,Slight,A,XNIL,XNIL,SIG,LowMtsHighPl,Stable,Average,ModerateOrLe,MarkedUpper,DryMMoistL,None,SigNegative,Other,SWQuad,Westerly,DenvCyclone
Down,WeakUp,Neutral,Neutral,Neutral,Wet,Dry,Wet,Wet,PC,Clear,PC,PC,Weak,Strong,Westerly,Strong,None,Weak,Some,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Aug20_Sep15,G,CThruK,PartInhibit,Average,Average,G,N1GtLIGt_4,Neutral,Average,MoreUnstable,GJ,Stifling,Unfavorable,None,G,XNIL,XNIL,XNIL,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,DryLine,SigNegative,None,SWQuad,Westerly,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,PC,PC,PC,PC,None,Weak,StrongWest,Strong,None,Strong,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,Average,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,Average,GJ,PartInhibit,Moderate,Moderate,J,SIG,SIG,SIG,LowMtsHighPl,Steep,Average,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
StrongUp,Neutral,Neutral,StrongUp,StrongUp,Neutral,Neutral,Neutral,Wet,Clear,Clear,Clear,Cloudy,Strong,Strong,DCVZFavor,Strong,Weak,Strong,Some,DecCapIncIns,Decreasing,StrongPos,Increasing,SVR,Jul16_Aug10,J,CThruK,None,Average,LessThanAve,CDEJ,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,GJ,None,Weak,Slight,J,XNIL,XNIL,SVR,Other,ModerateOrLe,Average,CloseToDryAd,NoMajor,DryMMoistL,None,LittleChange,None,LV,LVorOther,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Wet,Wet,Wet,PC,PC,PC,Cloudy,None,None,StrongWest,None,Strong,Weak,None,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Aug20_Sep15,K,CThruK,PartInhibit,LessThanAve,LessThanAve,K,N5GtLIGt_8,Neutral,Average,Average,ACEFK,None,Moderate,Slight,K,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,Dry,ModerateOrLe,StrongFront,Other,MovingFtorOt,PosToNeg,Moving,NWQuad,Westerly,LongAnticyc
Down,Down,Down,Down,Down,Neutral,Dry,Dry,Dry,Clear,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,Neutral,Increasing,SIG,Jul2_Jul15,J,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Moderate,Moderate,J,XNIL,XNIL,SIG,LowEvrywhere,Steep,Dry,Steep,NoMajor,DryMMoistL,DenvCyclone,LittleChange,None,LV,LVorOther,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,Cloudy,PC,PC,Weak,Strong,DCVZFavor,Strong,None,Strong,Some,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,LessThanAve,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,Stifling,Strong,Slight,J,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Dry,CloseToDryAd,NoMajor,DryMMoistL,DryLine,LittleChange,None,LV,LVorOther,LV
Neutral,Down,WeakUp,Neutral,Neutral,Neutral,VeryWet,Wet,VeryWet,Clear,Clear,Clear,Clear,None,Strong,Westerly,None,Weak,None,Marked,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Jun15_Jul1,G,CThruK,PartInhibit,MoreThanAve,MoreThanAve,G,N1GtLIGt_4,Neutral,Average,Average,GJ,None,Moderate,Slight,G,XNIL,XNIL,XNIL,Other,CloseToDryAd,Dry,CloseToDryAd,NoMajor,Other,DryLine,SigPositive,None,SWQuad,Westerly,WidespdDnsl
Neutral,Neutral,Down,Down,Down,Dry,Dry,Neutral,Neutral,PC,Clear,PC,PC,Weak,Strong,Westerly,Strong,None,Weak,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,May15_Jun14,H,CThruK,PartInhibit,Average,MoreThanAve,H,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,PartInhibit,Moderate,None,H,XNIL,XNIL,SVR,LowAtStation,ModerateOrLe,Average,Steep,OtherRapid,DryMMoistL,MovingFtorOt,SigNegative,Moving,NWQuad,Westerly,E_NE
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Dry,Neutral,Dry,Neutral,PC,PC,PC,PC,Strong,Strong,StrongWest,Strong,None,Weak,Marked,LittleChange,LittleChange,WeakPos,Increasing,SIG,Aug11_Aug20,G,CThruK,Stifling,MoreThanAve,MoreThanAve,G,N1GtLIGt_4,Stability,Average,MoreUnstable,GJ,PartInhibit,Strong,Strong,G,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,OtherRapid,Other,DenvCyclone,SigNegative,None,LV,Westerly,WidespdDnsl
Down,StronUp,Neutral,Neutral,Neutral,Dry,VeryWet,VeryWet,VeryWet,Clear,PC,Clear,Clear,Weak,Strong,Other,Weak,Weak,Weak,None,DecCapIncIns,Decreasing,WeakPos,Increasing,SVR,Aug20_Sep15,K,CThruK,PartInhibit,Average,LessThanAve,K,N1GtLIGt_4,Instability,Average,MoreUnstable,ACEFK,None,Strong,Strong,K,XNIL,XNIL,SVR,Other,Steep,Dry,ModerateOrLe,StrongFront,Other,Other,NegToPos,Moving,AllElse,Westerly,WidespdDnsl
StrongUp,Neutral,Neutral,StrongUp,StrongUp,Wet,Wet,Wet,VeryWet,PC,Clear,Clear,Clear,Weak,Strong,StrongWest,Strong,None,Strong,Marked,DecCapIncIns,Decreasing,Negative,Decreasing,SVR,Aug20_Sep15,J,CThruK,Stifling,MoreThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,None,Weak,None,J,XNIL,XNIL,SVR,LowAtStation,ModerateOrLe,Dry,Steep,NoMajor,DryMMoistL,DryLine,LittleChange,None,LV,LVorOther,SEQuad
StrongUp,StronUp,Down,WeakUp,WeakUp,Wet,VeryWet,Wet,VeryWet,Clear,Clear,PC,PC,Weak,Weak,Other,None,Weak,Weak,Some,IncCapDecIns,Increasing,Negative,Increasing,XNIL,Jul16_Aug10,B,AB,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,Average,B,PartInhibit,Weak,None,B,SIG,SIG,SIG,LowSHighN,Steep,VeryMoist,Steep,NoMajor,DryMMoistL,E_W_S,LittleChange,Other,SWQuad,LVorOther,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Wet,VeryWet,Wet,PC,Clear,Clear,PC,Weak,Weak,Other,None,None,None,None,LittleChange,LittleChange,WeakPos,Increasing,SIG,Jul2_Jul15,G,CThruK,Stifling,MoreThanAve,MoreThanAve,G,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,GJ,PartInhibit,Strong,Slight,G,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,DryLine,PosToNeg,None,LV,Westerly,LV
Down,Down,WeakUp,Down,Down,Dry,Neutral,Neutral,Dry,Cloudy,Clear,Clear,Clear,None,Weak,DCVZFavor,None,Weak,None,Some,LittleChange,LittleChange,Neutral,Decreasing,SIG,Aug11_Aug20,F,CThruK,None,LessThanAve,LessThanAve,F,N1GtLIGt_4,Neutral,MoreUnstable,Average,ACEFK,TotalInhibit,Unfavorable,None,F,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,None,LittleChange,None,LV,LVorOther,E_NE
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Neutral,Dry,Dry,Dry,Cloudy,PC,Cloudy,PC,Strong,Strong,StrongWest,Strong,Weak,Strong,Some,LittleChange,LittleChange,StrongPos,Increasing,SIG,Jul16_Aug10,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,ACEFK,None,Moderate,Strong,E,SVR,SVR,SVR,LowSHighN,ModerateOrLe,Average,ModerateOrLe,NoMajor,MoistMDryL,MovingFtorOt,LittleChange,None,SWQuad,LVorOther,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Wet,VeryWet,PC,PC,PC,PC,None,Weak,DCVZFavor,Weak,None,Strong,Some,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Aug20_Sep15,H,CThruK,TotalInhibit,MoreThanAve,Average,H,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,HI,PartInhibit,Moderate,None,H,XNIL,XNIL,XNIL,Other,Stable,Average,ModerateOrLe,MarkedUpper,DryMMoistL,E_W_S,SigPositive,None,NWQuad,LVorOther,E_NE
Down,Down,StrongUp,Neutral,Neutral,Dry,VeryWet,Dry,Dry,PC,Clear,PC,PC,Strong,Strong,Westerly,Strong,None,Weak,Some,LittleChange,LittleChange,Neutral,LittleChange,SVR,Aug20_Sep15,K,CThruK,None,LessThanAve,LessThanAve,K,LIGt0,Neutral,LessUnstable,LessUnstable,ACEFK,None,Moderate,Moderate,K,XNIL,XNIL,SVR,HighEvrywher,Steep,Dry,Steep,StrongFront,Other,MovingFtorOt,SigNegative,None,AllElse,Westerly,SEQuad
Neutral,StronUp,WeakUp,WeakUp,WeakUp,Dry,Dry,Neutral,Wet,PC,Clear,Clear,PC,Strong,Strong,DCVZFavor,Weak,None,None,Some,IncCapDecIns,Increasing,Neutral,Increasing,SIG,May15_Jun14,I,CThruK,PartInhibit,Average,MoreThanAve,ABI,LILt_8,Instability,MoreUnstable,MoreUnstable,HI,None,Strong,Moderate,I,SIG,SIG,SIG,LowSHighN,ModerateOrLe,Dry,ModerateOrLe,OtherRapid,DryMMoistL,E_W_S,SigNegative,QStationary,AllElse,LVorOther,E_NE
StrongUp,Neutral,Down,StrongUp,StrongUp,Dry,VeryWet,Wet,VeryWet,PC,PC,PC,Cloudy,None,None,Westerly,None,None,None,None,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Aug20_Sep15,K,CThruK,PartInhibit,Average,Average,K,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Slight,K,XNIL,XNIL,XNIL,LowSHighN,Steep,Average,Steep,StrongFront,DryMMoistL,E_W_N,NegToPos,None,NWQuad,Westerly,SEQuad
Down,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,Wet,Wet,Clear,PC,PC,PC,Weak,Strong,DCVZFavor,Strong,None,Strong,Some,LittleChange,LittleChange,Neutral,LittleChange,SVR,Aug20_Sep15,G,CThruK,PartInhibit,Average,Average,G,N1GtLIGt_4,Neutral,Average,Average,GJ,PartInhibit,Moderate,None,G,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,DryLine,LittleChange,None,LV,Westerly,WidespdDnsl
WeakUp,WeakUp,Neutral,WeakUp,WeakUp,Wet,Neutral,Wet,VeryWet,PC,Clear,PC,PC,None,None,Westerly,None,Weak,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Aug20_Sep15,J,CThruK,PartInhibit,LessThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,Average,GJ,PartInhibit,Weak,None,J,XNIL,XNIL,XNIL,LowSHighN,ModerateOrLe,Average,CloseToDryAd,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
WeakUp,WeakUp,Neutral,Neutral,Neutral,Dry,Wet,VeryWet,Wet,PC,PC,Cloudy,Cloudy,None,None,StrongWest,None,Weak,Strong,None,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,May15_Jun14,H,CThruK,PartInhibit,Average,LessThanAve,H,LILt_8,Stability,MoreUnstable,MoreUnstable,HI,PartInhibit,Moderate,Moderate,H,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,Average,Steep,NoMajor,DryMMoistL,MovingFtorOt,SigPositive,QStationary,NWQuad,LVorOther,E_NE
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,Dry,Wet,Wet,Wet,Clear,Clear,Clear,PC,Weak,Strong,DCVZFavor,Strong,Weak,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,SIG,Aug20_Sep15,G,CThruK,TotalInhibit,MoreThanAve,Average,G,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Strong,Moderate,G,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,NoMajor,Other,None,LittleChange,QStationary,LV,Westerly,WidespdDnsl
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,PC,Clear,Clear,Clear,Weak,Weak,Westerly,Weak,Weak,Strong,None,LittleChange,LittleChange,WeakPos,Increasing,SIG,Aug20_Sep15,I,CThruK,Stifling,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Instability,LessUnstable,LessUnstable,HI,PartInhibit,Moderate,Slight,I,XNIL,XNIL,SIG,LowMtsHighPl,Steep,Dry,CloseToDryAd,NoMajor,DryMMoistL,E_W_S,NegToPos,QStationary,SWQuad,LVorOther,E_NE
WeakUp,Neutral,Neutral,WeakUp,WeakUp,VeryWet,Wet,VeryWet,VeryWet,PC,PC,PC,Clear,Strong,Strong,DCVZFavor,Strong,Weak,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,XNIL,Jul16_Aug10,F,CThruK,PartInhibit,LessThanAve,LessThanAve,F,N1GtLIGt_4,Neutral,Average,Average,ACEFK,None,Moderate,Strong,F,SIG,SIG,SIG,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,DenvCyclone,LittleChange,None,AllElse,LVorOther,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Wet,Neutral,Clear,Cloudy,PC,PC,Weak,Weak,DCVZFavor,Weak,Weak,Strong,Some,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Aug20_Sep15,K,CThruK,Stifling,Average,MoreThanAve,K,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Strong,Strong,K,SVR,SVR,SVR,HighEvrywher,Stable,Dry,CloseToDryAd,NoMajor,Other,MovingFtorOt,NegToPos,Moving,AllElse,Westerly,WidespdDnsl
WeakUp,Neutral,WeakUp,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,None,Weak,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,Jul2_Jul15,I,CThruK,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Stability,Average,MoreUnstable,HI,Stifling,Moderate,Slight,I,SVR,SVR,SVR,LowMtsHighPl,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,E_W_S,SigNegative,QStationary,SWQuad,Westerly,DenvCyclone
StrongUp,WeakUp,Neutral,WeakUp,WeakUp,Neutral,Dry,Dry,Dry,PC,Clear,Clear,Clear,None,Weak,StrongWest,Strong,None,Strong,Marked,DecCapIncIns,Decreasing,WeakPos,Decreasing,SIG,Jul16_Aug10,F,CThruK,PartInhibit,Average,LessThanAve,F,N5GtLIGt_8,Instability,MoreUnstable,Average,ACEFK,PartInhibit,Moderate,Moderate,F,SIG,SIG,SIG,HighEvrywher,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,None,NegToPos,None,AllElse,LVorOther,LV
Down,StronUp,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,Dry,PC,Cloudy,Cloudy,Cloudy,Weak,Strong,DCVZFavor,Weak,Weak,Weak,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SVR,Aug20_Sep15,E,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,Slight,E,XNIL,XNIL,SVR,HighEvrywher,Steep,Average,CloseToDryAd,NoMajor,MoistMDryL,None,PosToNeg,None,SWQuad,Westerly,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,VeryWet,Neutral,Wet,PC,PC,PC,PC,Weak,Weak,StrongWest,Strong,Weak,Weak,None,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Aug20_Sep15,G,CThruK,PartInhibit,Average,Average,G,N5GtLIGt_8,Stability,Average,Average,GJ,None,Weak,None,G,XNIL,XNIL,XNIL,Other,CloseToDryAd,Dry,Steep,MarkedUpper,Other,E_W_S,NegToPos,None,NWQuad,Westerly,SEQuad
StrongUp,StronUp,Neutral,Neutral,Neutral,VeryWet,Dry,VeryWet,VeryWet,Clear,Clear,Clear,Clear,None,None,Other,None,Weak,Weak,None,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,May15_Jun14,H,CThruK,None,Average,LessThanAve,H,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,HI,PartInhibit,Moderate,Slight,H,XNIL,XNIL,XNIL,LowSHighN,Stable,Average,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,PosToNeg,Moving,NWQuad,LVorOther,E_NE
Neutral,Down,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,Dry,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,None,Weak,Some,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Jul16_Aug10,B,AB,Stifling,Average,MoreThanAve,ABI,N1GtLIGt_4,Instability,Average,MoreUnstable,B,PartInhibit,Moderate,None,B,SVR,SVR,SVR,Other,ModerateOrLe,VeryMoist,Steep,NoMajor,DryMMoistL,DenvCyclone,PosToNeg,QStationary,NWQuad,LVorOther,E_NE
Neutral,Neutral,Down,Down,Down,Neutral,Neutral,Neutral,Neutral,Clear,PC,PC,Clear,Weak,Strong,Other,Strong,None,Weak,None,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,May15_Jun14,B,AB,PartInhibit,Average,MoreThanAve,ABI,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,B,PartInhibit,Weak,None,B,XNIL,XNIL,XNIL,HighEvrywher,Steep,Dry,ModerateOrLe,NoMajor,DryMMoistL,DenvCyclone,PosToNeg,Other,NWQuad,Westerly,DenvCyclone
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,PC,PC,PC,Weak,Strong,StrongWest,Strong,None,Strong,Marked,IncCapDecIns,Increasing,Negative,Increasing,SVR,May15_Jun14,K,CThruK,Stifling,Average,MoreThanAve,K,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,None,K,XNIL,SIG,SVR,HighEvrywher,CloseToDryAd,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,NegToPos,QStationary,AllElse,LVorOther,SEQuad
Neutral,Neutral,WeakUp,Neutral,Neutral,Dry,Neutral,Neutral,Neutral,PC,Clear,Cloudy,Cloudy,None,None,DCVZFavor,None,Strong,Strong,None,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,Aug20_Sep15,K,CThruK,PartInhibit,Average,LessThanAve,K,LIGt0,Stability,LessUnstable,LessUnstable,ACEFK,None,Moderate,Slight,K,XNIL,SIG,SIG,Other,ModerateOrLe,Average,Steep,MarkedUpper,Other,E_W_N,SigPositive,None,NWQuad,Westerly,WidespdDnsl
StrongUp,Down,Neutral,Neutral,Neutral,Wet,Neutral,Wet,Neutral,PC,Clear,PC,PC,Strong,Strong,StrongWest,Strong,Weak,Strong,Some,LittleChange,LittleChange,Neutral,Decreasing,SIG,May15_Jun14,K,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Slight,K,SIG,SIG,SIG,Other,ModerateOrLe,Average,Steep,MarkedUpper,DryMMoistL,None,SigNegative,QStationary,NWQuad,LVorOther,WidespdDnsl
Neutral,Down,Down,Neutral,Neutral,Wet,VeryWet,VeryWet,VeryWet,PC,Clear,Clear,Clear,None,None,Westerly,None,Weak,None,None,DecCapIncIns,Decreasing,Neutral,Increasing,XNIL,Jun15_Jul1,C,CThruK,Stifling,MoreThanAve,Average,CDEJ,N5GtLIGt_8,Stability,LessUnstable,Average,ACEFK,PartInhibit,Weak,None,C,XNIL,XNIL,XNIL,Other,CloseToDryAd,Average,Steep,OtherRapid,MoistMDryL,E_W_N,NegToPos,Other,NWQuad,LVorOther,LongAnticyc
WeakUp,Neutral,Down,Down,Down,Neutral,Dry,Neutral,Neutral,Clear,PC,Clear,Clear,Strong,Strong,Other,None,None,Weak,None,DecCapIncIns,Decreasing,Negative,Decreasing,SVR,Jun15_Jul1,H,CThruK,PartInhibit,Average,LessThanAve,H,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,HI,None,Unfavorable,None,H,SVR,SVR,SVR,LowNHighS,Stable,Average,Steep,MarkedUpper,Other,None,PosToNeg,None,NWQuad,LVorOther,LongAnticyc
StrongUp,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,PC,Clear,PC,None,Strong,StrongWest,Weak,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,May15_Jun14,D,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,D,PartInhibit,Weak,None,D,XNIL,XNIL,SVR,LowEvrywhere,Stable,Average,CloseToDryAd,StrongFront,MoistMDryL,DryLine,SigNegative,Other,NWQuad,LVorOther,LV
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Wet,VeryWet,Wet,Clear,PC,PC,Cloudy,None,None,StrongWest,None,Weak,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jun15_Jul1,G,CThruK,PartInhibit,LessThanAve,LessThanAve,G,N1GtLIGt_4,Stability,Average,LessUnstable,GJ,Stifling,Weak,None,G,XNIL,SIG,SIG,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,Other,None,PosToNeg,None,NWQuad,Westerly,WidespdDnsl
Neutral,Down,Down,Down,Down,Wet,Wet,Wet,Neutral,Cloudy,Clear,Cloudy,Cloudy,None,None,DCVZFavor,None,Weak,Strong,None,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Jun15_Jul1,E,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Moderate,E,SIG,SIG,SIG,Other,Steep,Average,ModerateOrLe,OtherRapid,MoistMDryL,DenvCyclone,PosToNeg,None,SWQuad,Westerly,LV
StrongUp,StronUp,WeakUp,StrongUp,StrongUp,Neutral,Dry,Dry,Neutral,PC,Clear,Clear,PC,Strong,Strong,StrongWest,Strong,Weak,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,SVR,Jun15_Jul1,A,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,Moderate,A,SVR,SVR,SVR,LowMtsHighPl,CloseToDryAd,VeryMoist,CloseToDryAd,StrongFront,DryMMoistL,DenvCyclone,SigNegative,Other,SWQuad,Westerly,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,VeryWet,VeryWet,VeryWet,Cloudy,Cloudy,Cloudy,Cloudy,Weak,Weak,Other,None,Weak,Weak,Some,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Jul16_Aug10,I,CThruK,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,LessUnstable,LessUnstable,HI,Stifling,Unfavorable,None,I,XNIL,XNIL,SIG,LowMtsHighPl,ModerateOrLe,Average,CloseToDryAd,NoMajor,DryMMoistL,E_W_S,PosToNeg,QStationary,LV,Westerly,DenvCyclone
StrongUp,Neutral,Down,Neutral,Neutral,Wet,Dry,Dry,Dry,Clear,Cloudy,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,Aug20_Sep15,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,LIGt0,Instability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,None,K,XNIL,XNIL,SVR,HighEvrywher,Stable,VeryMoist,ModerateOrLe,StrongFront,DryMMoistL,MovingFtorOt,PosToNeg,None,NWQuad,Westerly,WidespdDnsl
StrongUp,Down,Neutral,Neutral,Neutral,Wet,Dry,Neutral,Neutral,Clear,Clear,Clear,Clear,None,Weak,StrongWest,Strong,Weak,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,SIG,May15_Jun14,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Neutral,MoreUnstable,Average,B,PartInhibit,Moderate,None,B,XNIL,XNIL,SIG,LowMtsHighPl,ModerateOrLe,VeryMoist,CloseToDryAd,NoMajor,DryMMoistL,DryLine,PosToNeg,QStationary,SWQuad,LVorOther,LongAnticyc
StrongUp,WeakUp,WeakUp,StrongUp,StrongUp,VeryWet,Neutral,Wet,Wet,Clear,PC,PC,Cloudy,None,None,Westerly,None,Weak,Weak,None,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,Jul2_Jul15,C,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,Average,ACEFK,PartInhibit,Strong,Moderate,C,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,Dry,Steep,StrongFront,MoistMDryL,None,LittleChange,Other,SWQuad,Westerly,LV
Neutral,Neutral,Down,Neutral,Neutral,Wet,Dry,Neutral,Dry,Cloudy,Cloudy,Cloudy,Cloudy,Strong,Strong,Other,None,Weak,Weak,None,LittleChange,LittleChange,Neutral,Decreasing,SIG,May15_Jun14,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Neutral,MoreUnstable,LessUnstable,ACEFK,TotalInhibit,Weak,None,K,XNIL,XNIL,SIG,LowNHighS,ModerateOrLe,Dry,ModerateOrLe,StrongFront,MoistMDryL,MovingFtorOt,SigPositive,None,NWQuad,Westerly,WidespdDnsl
StrongUp,Neutral,Down,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,PC,Clear,Clear,Clear,None,None,Westerly,None,Strong,Strong,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,May15_Jun14,I,CThruK,Stifling,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,HI,None,Weak,Slight,I,XNIL,XNIL,XNIL,LowSHighN,Steep,Dry,CloseToDryAd,NoMajor,DryMMoistL,E_W_S,LittleChange,QStationary,SWQuad,Westerly,E_NE
